customer_id,customer_name,id_number,date_of_birth,gender,employment_status,monthly_income,marital_status,customer_segment,province,email,phone,credit_score,onboarding_date,source_system,record_created_at
CUST008502,Kathleen Bailey,69081196100812,1969-08-11,M,Self-Employed,9743.86,Married,Retail,Gauteng,bethany14@example.com,(0131) 496 0592,355,2023-11-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008503,Charlene Bailey,77061465050897,1977-06-14,M,Employed,142151.54,Married,Business,Gauteng,nicholas09@example.net,+44(0)131 4960054,513,2023-08-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008504,Melissa Mann,88021815050829,1988-02-18,F,Unemployed,3826.36,Single,Retail,Gauteng,zdavies@example.com,+44(0)113 496 0204,300,2015-12-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008505,Holly Freeman,83103155080882,1983-10-31,M,Employed,193466.78,Divorced,Business,Gauteng,xbarker@example.org,+443069990479,555,2015-09-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008506,Dr Mohammad Cook,64020836380857,1964-02-08,F,Employed,335019.75,Single,Private Banking,KwaZulu-Natal,robertscott@example.net,(0121) 4960574,772,2016-10-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008507,Dr Bruce Curtis,83072577620896,1983-07-25,M,Employed,133398.63,Single,Business,KwaZulu-Natal,wilsonjosh@example.com,0808 1570289,533,2016-08-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008508,Barry Reeves,72110101910861,1972-11-01,F,Employed,198989.38,Married,Business,Gauteng,lindafoster@example.org,+44(0)306 999 0293,511,2018-11-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008509,Mr Gordon Taylor,99052408530868,1999-05-24,F,Employed,11462.75,Single,Retail,Eastern Cape,twarner@example.com,+44(0)191 496 0336,349,2016-10-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008510,Maria Saunders,57080999600814,1957-08-09,M,Contract,18223.7,Divorced,Retail,Western Cape,michael18@example.com,+44191 496 0565,346,2020-11-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008511,Annette Murphy,62011985360892,1962-01-19,M,Employed,141533.5,Married,Business,Western Cape,yvonnecooper@example.org,+44(0)118 496 0113,492,2022-09-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008512,Ms Eileen Hall,57071637860813,1957-07-16,F,Employed,19663.74,Married,Retail,Gauteng,uandrews@example.com,+44(0)121 4960474,383,2020-12-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008513,Alex Ahmed,76062105490853,1976-06-21,F,Retired,10192.25,Married,Youth,Gauteng,williamhodgson@example.org,(0114) 4960355,334,2017-03-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008514,Valerie Norton,89111708830832,1989-11-17,F,Employed,22852.9,Single,Youth,KwaZulu-Natal,xjohnson@example.net,+44(0)1914960943,378,2020-05-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008515,Gerald Webster,96071853160817,1996-07-18,M,Employed,323328.64,Single,Private Banking,Free State,hollyross@example.org,0808 157 0187,746,2023-06-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008516,Hugh Allen,81071766970884,1981-07-17,M,Employed,11806.03,Married,Retail,KwaZulu-Natal,dylanpearson@example.com,(029)2018061,334,2022-01-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008517,Dr Raymond Day,70082617100842,1970-08-26,F,Employed,82846.64,Single,Business,Gauteng,bwilson@example.net,(028) 9018 0372,488,2018-12-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008518,Owen Clark,53091025340888,1953-09-10,F,Employed,10814.16,Single,Retail,Gauteng,bhudson@example.net,+44(0)161 496 0868,313,2015-05-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008519,Eileen Jones,91092852710868,1991-09-28,M,Employed,28576.81,Single,Retail,Western Cape,malcolmharper@example.net,+44(0)115 4960012,370,2018-10-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008520,Dr Raymond Dawson,95121635750886,1995-12-16,F,Employed,14410.92,Divorced,Retail,Eastern Cape,griffinlynda@example.com,+44161 4960920,379,2019-05-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008521,Paul Davies-Baxter,80030688960830,1980-03-06,M,Self-Employed,39713.26,Divorced,Retail,Gauteng,grahamjacqueline@example.org,+44141 4960002,363,2023-11-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008522,Norman Thomas,88032459380858,1988-03-24,M,Contract,29360.62,Married,Retail,Eastern Cape,hcoates@example.com,+443069990260,300,2023-06-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008523,Kathryn Bradshaw,90062364930819,1990-06-23,M,Self-Employed,10196.9,Single,Retail,KwaZulu-Natal,bryan17@example.net,+44(0)117 4960377,300,2019-11-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008524,Sian Hunt-Wheeler,91121295150893,1991-12-12,M,Employed,15424.52,Single,Senior,Eastern Cape,cglover@example.net,+44(0)1632 960288,332,2016-02-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008525,Dr Ross Conway,88102015860897,1988-10-20,F,Employed,30804.49,Married,Retail,KwaZulu-Natal,dkennedy@example.org,028 9018828,324,2020-09-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008526,Diane Pritchard,86090969460897,1986-09-09,M,Employed,11709.97,Single,Youth,KwaZulu-Natal,victoroconnor@example.com,+44(0)1314960209,385,2023-09-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008527,Helen Holmes,82122168940885,1982-12-21,M,Employed,26987.54,Married,Retail,Gauteng,geraldanderson@example.net,(0191)4960169,382,2019-07-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008528,Peter Baker,94082105940886,1994-08-21,F,Employed,41646.4,Single,Retail,KwaZulu-Natal,daviesabigail@example.com,+4429 2018 0778,352,2017-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008529,Mr Mohamed Nixon,78061112900883,1978-06-11,F,Employed,89506.11,Married,Business,Limpopo,yosborne@example.org,(0909) 8790109,404,2016-11-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008530,Timothy Roberts-Baker,74063030950893,1974-06-30,F,Employed,87098.39,Single,Business,Limpopo,chloearmstrong@example.net,+44(0)118 496 0882,484,2017-02-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008531,Charlotte Wilson,84042149920828,1984-04-21,F,Contract,38331.0,Married,Retail,Gauteng,cliffordmiller@example.net,(0114)4960672,324,2021-12-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008532,Amy Harvey,52032059210810,1952-03-20,M,Employed,19793.99,Married,Retail,KwaZulu-Natal,sfleming@example.net,0151 496 0228,393,2022-02-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008533,Peter Green,66021027620838,1966-02-10,F,Retired,6169.38,Married,Retail,Free State,nigelmoore@example.net,0116 4960040,312,2020-06-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008534,Josephine Patel,89081702030871,1989-08-17,F,Contract,14694.96,Married,Retail,KwaZulu-Natal,chopkins@example.com,0808 1570719,371,2023-09-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008535,Liam Walker,70122206960830,1970-12-22,F,Employed,191296.04,Widowed,Business,Gauteng,stewart29@example.com,+44289018320,535,2021-07-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008536,Mr Raymond Lane,73103064190863,1973-10-30,M,Employed,188659.77,Married,Business,Limpopo,joannehall@example.com,0115 496 0147,533,2023-05-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008537,Mrs Kathleen White,56102253450817,1956-10-22,M,Self-Employed,16318.05,Married,Retail,Gauteng,max51@example.org,+44116 496 0202,326,2022-10-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008538,Dr Liam Newman,82032045810826,1982-03-20,F,Self-Employed,16070.04,Single,Youth,Gauteng,harriet37@example.net,028 9018662,345,2015-10-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008539,Kirsty Morton,57052461900875,1957-05-24,M,Employed,13082.62,Married,Retail,Western Cape,sroberts@example.org,+44(0)29 2018 0383,303,2023-05-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008540,Ruth Ward,76060319100893,1976-06-03,F,Employed,144695.2,Married,Business,Gauteng,ellie94@example.net,(0131)4960846,501,2017-07-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008541,Kim Rowley,95010637950866,1995-01-06,F,Employed,157828.43,Married,Private Banking,Gauteng,lwarren@example.net,+44115 4960320,579,2022-05-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008542,Josephine Roberts,96010322910833,1996-01-03,F,Employed,8394.13,Single,Senior,Western Cape,mhenderson@example.org,+44(0)29 2018 0569,397,2023-10-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008543,Howard Campbell,99011637190816,1999-01-16,F,Unemployed,6599.17,Divorced,Retail,KwaZulu-Natal,natasharichards@example.com,(0191) 4960271,300,2020-07-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008544,Iain Parsons,57010525850846,1957-01-05,F,Employed,85318.07,Single,Business,Mpumalanga,grace70@example.org,+44121 496 0426,492,2021-04-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008545,Paula Richards,74101995840851,1974-10-19,M,Employed,12015.33,Widowed,Retail,KwaZulu-Natal,francesca88@example.org,(0306)9990647,392,2023-08-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008546,Eileen Wright-Frost,70060790220879,1970-06-07,M,Employed,171763.67,Single,Business,Limpopo,ian74@example.net,+44909 879 0839,547,2020-02-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008547,Abdul Oliver,58103043860866,1958-10-30,F,Contract,36208.71,Widowed,Retail,Western Cape,mgordon@example.org,+44116 496 0081,372,2019-05-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008548,Mr Damien Harrison,60082163640880,1960-08-21,M,Self-Employed,33299.06,Married,Retail,Gauteng,davisoliver@example.org,029 2018889,321,2018-08-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008549,Robert Rhodes,56052661900817,1956-05-26,M,Contract,23224.97,Married,Youth,KwaZulu-Natal,smithglenn@example.org,(0306)9990008,352,2022-03-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008550,Stephen Manning,82042782780834,1982-04-27,M,Contract,26101.37,Married,Retail,KwaZulu-Natal,jasonhudson@example.com,(0306) 9990304,300,2019-02-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008551,Brett Connolly,53060812340830,1953-06-08,F,Contract,7561.13,Married,Youth,KwaZulu-Natal,jsmith@example.net,+44141 4960450,300,2017-03-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008552,Bradley Taylor,98122792470898,1998-12-27,M,Self-Employed,6226.93,Single,Youth,Gauteng,phoward@example.com,01184960031,314,2015-06-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008553,Abdul Watkins,67122102110820,1967-12-21,F,Employed,84134.97,Married,Business,Western Cape,julia26@example.net,(0116)4960793,448,2015-05-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008554,Mr Scott Murphy,79121163710863,1979-12-11,M,Employed,11212.74,Single,Retail,Western Cape,stuartfrancis@example.net,+44(0)28 9018919,303,2020-01-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008555,Ms Natasha Foster,67082397260880,1967-08-23,M,Self-Employed,27813.85,Married,Retail,Gauteng,milleralan@example.com,+44(0)151 496 0958,332,2017-02-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008556,Mrs Julia Watson,79071604340847,1979-07-16,F,Employed,7405.97,Married,Senior,Limpopo,mdavey@example.com,+44114 496 0854,334,2015-01-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008557,Sheila Harding-Hurst,72060671190863,1972-06-06,M,Self-Employed,24419.24,Married,Retail,Western Cape,jsmith@example.net,+441144960985,316,2021-05-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008558,Dr Janice Norton,77022734330856,1977-02-27,F,Employed,60338.25,Married,Business,Eastern Cape,knash@example.org,0306 9990429,399,2018-12-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008559,Simon Ryan,74081641220884,1974-08-16,F,Self-Employed,92605.57,Widowed,Business,Gauteng,wrightgordon@example.net,+44(0)20 7496 0266,448,2015-03-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008560,Mr Kevin Nolan,67020726540827,1967-02-07,F,Employed,18500.68,Single,Youth,KwaZulu-Natal,ndavis@example.com,+44(0)118 496 0881,315,2022-06-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008561,Robin Bennett-Bevan,62051572170872,1962-05-15,M,Employed,227404.78,Single,Private Banking,North West,hannahmorris@example.com,(0161) 496 0422,571,2019-03-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008562,Dr Mohamed Cooper,98092333450811,1998-09-23,F,Self-Employed,88027.78,Married,Business,Gauteng,marionfrench@example.com,+44(0)1632 960599,443,2022-04-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008563,Jenna Smith,73060546510863,1973-06-05,F,Employed,44657.78,Married,Retail,Gauteng,naomifoster@example.org,+44(0)808 157 0857,394,2018-10-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008564,Mohammad Armstrong,50100701590892,1950-10-07,F,Self-Employed,34596.14,Married,Retail,Western Cape,abigailmorris@example.org,+44(0)1632960619,300,2019-08-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008565,Mr Ricky Smith,76111384940843,1976-11-13,M,Employed,27012.88,Single,Retail,Western Cape,tonyford@example.org,01314960744,380,2023-05-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008566,Jessica Smith,75041536040829,1975-04-15,F,Retired,13690.63,Married,Youth,KwaZulu-Natal,aallen@example.net,+44(0)306 999 0837,363,2015-01-31,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008567,Jonathan Clarke,81020521050853,1981-02-05,F,Contract,135431.05,Single,Business,Western Cape,leah28@example.net,0306 999 0238,428,2018-07-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008568,Connor Bennett,86032514490856,1986-03-25,F,Employed,90321.67,Single,Private Banking,KwaZulu-Natal,frederickdavies@example.com,+441184960008,470,2020-03-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008569,Douglas Thompson,86052787760837,1986-05-27,M,Self-Employed,43644.98,Married,Business,Western Cape,xlewis@example.org,029 2018 0236,385,2015-12-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008570,Liam Nelson,51012587110880,1951-01-25,M,Employed,140362.19,Single,Business,Gauteng,jonathan95@example.org,0121 496 0747,517,2016-07-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008571,Julian Young,92050688150898,1992-05-06,M,Employed,21485.35,Single,Retail,North West,rachael74@example.org,(0117)4960963,363,2016-01-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008572,Karen Walters,95122970520870,1995-12-29,M,Self-Employed,10051.43,Married,Retail,Gauteng,raymond97@example.com,(0808)1570896,348,2021-09-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008573,Dr Graeme Walton,63052490530880,1963-05-24,M,Self-Employed,19007.99,Single,Retail,KwaZulu-Natal,wrobinson@example.com,+4429 2018 0224,300,2020-11-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008574,Nicholas Fraser,85083093930843,1985-08-30,M,Employed,52148.18,Single,Business,Gauteng,sylvialord@example.com,+44(0)289018324,420,2021-04-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008575,Owen Bell,70060201150866,1970-06-02,F,Employed,41903.61,Married,Retail,Mpumalanga,pmatthews@example.net,+441514960494,426,2023-08-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008576,Mr Josh Harvey,70051150290899,1970-05-11,M,Contract,64497.32,Married,Business,North West,campbellconnor@example.com,+44(0)121 496 0466,409,2016-04-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008577,Russell Knight,68103049640844,1968-10-30,F,Employed,54427.5,Married,Business,Western Cape,kellydeclan@example.com,(0161) 496 0547,400,2021-08-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008578,Mr Billy Ball,92072584120850,1992-07-25,M,Contract,31168.25,Divorced,Retail,Gauteng,marieanderson@example.org,(028) 9018 0676,340,2016-07-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008579,Joshua Brown,70122089200869,1970-12-20,M,Self-Employed,27310.74,Married,Retail,Eastern Cape,hilary22@example.com,(0131) 496 0781,342,2020-04-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008580,Robert Kay,96041187530816,1996-04-11,M,Employed,29309.5,Married,Retail,Gauteng,ianhorton@example.org,+44(0)141 496 0059,332,2020-07-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008581,Douglas Parsons,99073185550821,1999-07-31,M,Employed,24130.08,Married,Retail,KwaZulu-Natal,amanda89@example.com,+44121 496 0944,328,2021-03-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008582,Samantha Hamilton,92012011650888,1992-01-20,F,Employed,109418.78,Married,Business,Mpumalanga,thomas22@example.com,0161 496 0274,443,2021-03-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008583,Dr Karen Butler,91052542100874,1991-05-25,F,Unemployed,6230.38,Married,Retail,KwaZulu-Natal,edward65@example.net,(029) 2018 0035,300,2023-02-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008584,Marian Warren,80072499690868,1980-07-24,M,Contract,172367.32,Single,Private Banking,Limpopo,tomlewis@example.com,+44113 496 0238,573,2023-07-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008585,Mr Kevin Summers,57091462540879,1957-09-14,M,Self-Employed,246542.31,Married,Private Banking,Gauteng,hollie80@example.net,+44(0)909 8790330,553,2018-10-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008586,Mr Leonard Slater,78020175090829,1978-02-01,M,Employed,43439.54,Single,Retail,Mpumalanga,ellissharon@example.net,0306 9990620,390,2016-05-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008587,Jonathan Brown,66110832670876,1966-11-08,F,Self-Employed,62297.57,Divorced,Business,Gauteng,jonesjasmine@example.org,+441514960204,387,2022-01-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008588,Clifford Harris,88062005020886,1988-06-20,F,Employed,79941.51,Single,Business,Gauteng,taylorglen@example.com,+44(0)115 496 0576,402,2015-05-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008589,Gavin King,87062261160875,1987-06-22,M,Self-Employed,62566.38,Divorced,Business,Limpopo,elainebrown@example.org,+44115 4960432,415,2023-10-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008590,Mary Mason-Rice,68102012010861,1968-10-20,F,Employed,8758.33,Single,Retail,KwaZulu-Natal,coleashleigh@example.com,+44(0)116 4960043,339,2022-02-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008591,Beth Johnson,89051005830892,1989-05-10,F,Contract,17983.71,Single,Retail,Eastern Cape,jbryan@example.net,02074960987,300,2018-07-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008592,Andrea Cooper,90051580930842,1990-05-15,M,Self-Employed,9719.3,Married,Retail,Eastern Cape,randallabigail@example.net,+44141 496 0161,300,2017-10-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008593,Deborah O'Neill,00020759790866,2000-02-07,M,Employed,13723.35,Married,Retail,KwaZulu-Natal,freemanandrew@example.org,0116 4960174,336,2018-07-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008594,Mr Robert Gibbons,52091302190810,1952-09-13,F,Contract,232326.47,Married,Private Banking,Gauteng,wrightaimee@example.com,+44(0)2074960639,631,2021-01-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008595,Caroline Cox,83081427980835,1983-08-14,F,Employed,33522.61,Married,Business,KwaZulu-Natal,sgibbs@example.net,0151 4960681,388,2019-10-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008596,Kim Thompson,62062040360819,1962-06-20,F,Employed,20059.13,Single,Youth,Gauteng,tharding@example.com,0306 9990713,387,2018-04-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008597,Donna Chapman,61070742260864,1961-07-07,F,Employed,37436.79,Married,Retail,Gauteng,qjohnson@example.org,(0161) 496 0960,381,2015-06-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008598,Ronald Welch,77053152720852,1977-05-31,M,Self-Employed,23222.31,Married,Retail,KwaZulu-Natal,jay20@example.net,+44(0)1184960168,357,2016-03-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008599,Dr Chelsea Cooper,50111431710860,1950-11-14,F,Contract,197393.22,Divorced,Business,Mpumalanga,imiller@example.org,(01632)960454,540,2015-08-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008600,Leigh Waters,94110344460875,1994-11-03,F,Contract,33122.77,Single,Retail,Eastern Cape,michael92@example.org,(029)2018133,349,2018-05-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008601,Marie Kaur,81102650860835,1981-10-26,M,Self-Employed,35517.7,Single,Retail,Gauteng,wmacdonald@example.com,+4429 2018 0350,372,2022-06-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008602,Charles Wallace,80062706080898,1980-06-27,F,Employed,62691.07,Married,Business,Eastern Cape,terence67@example.com,+44114 4960642,443,2016-07-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008603,Mrs Hayley Murphy,70032532880858,1970-03-25,F,Employed,38985.19,Divorced,Retail,Free State,herbertnicole@example.org,(0808) 1570897,391,2022-10-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008604,Bradley Rose-Day,87080975030870,1987-08-09,M,Employed,190657.89,Married,Business,Gauteng,abbie91@example.org,(0113) 4960644,596,2017-11-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008605,Roger Kaur,88031197280857,1988-03-11,M,Contract,16743.48,Single,Retail,Gauteng,liambuckley@example.org,+4420 74960097,300,2019-04-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008606,Joe Stone,86031055250828,1986-03-10,M,Retired,15296.96,Single,Business,Gauteng,yvonnedawson@example.net,(0909) 879 0839,393,2016-09-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008607,Mrs Jemma Grant,98032638190884,1998-03-26,F,Employed,393715.24,Married,Private Banking,Western Cape,simonkirk@example.net,0121 4960507,775,2018-02-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008608,Donna Gibbs,76111892900834,1976-11-18,M,Contract,19291.26,Divorced,Retail,Gauteng,wayne26@example.com,(01632) 960808,300,2018-10-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008609,Samantha Thompson,79040310090832,1979-04-03,F,Self-Employed,14500.18,Married,Youth,Western Cape,kennedyjamie@example.org,(0113) 4960150,342,2019-08-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008610,Lewis Singh,52020121500827,1952-02-01,F,Employed,46581.65,Single,Business,Eastern Cape,barbaraarmstrong@example.org,+448081570426,401,2015-11-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008611,Donald Ingram,00120295600897,2000-12-02,M,Employed,8461.9,Single,Youth,Western Cape,omurphy@example.org,028 9018 0414,320,2020-12-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008612,June King,52112129570840,1952-11-21,F,Contract,10278.11,Single,Retail,Free State,janet69@example.com,+4420 74960336,338,2019-01-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008613,Ms Melissa Morris,62062630560896,1962-06-26,F,Employed,125228.13,Widowed,Business,Western Cape,scottdanielle@example.net,(0121)4960542,449,2015-11-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008614,Mitchell Simpson,63101672120820,1963-10-16,M,Unemployed,5002.1,Single,Retail,Gauteng,bradleyboyle@example.net,+44(0)808 1570299,300,2020-08-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008615,Olivia Cartwright,79081882670812,1979-08-18,M,Employed,464770.23,Single,Private Banking,Western Cape,rbriggs@example.net,(01632)960924,818,2018-06-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008616,Kirsty Lewis,00122206940883,2000-12-22,F,Employed,122171.42,Married,Business,North West,phillip62@example.net,(0114) 4960629,496,2023-04-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008617,Melanie Bradshaw,85012549470820,1985-01-25,F,Employed,17642.62,Single,Retail,Gauteng,mhenderson@example.com,+44116 4960788,369,2018-05-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008618,Dr Alan Freeman,84031895570897,1984-03-18,M,Contract,6189.47,Single,Youth,Gauteng,woodmaureen@example.net,(020) 7496 0107,311,2019-07-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008619,Tracy Conway-Thomas,68042771430881,1968-04-27,M,Employed,40743.26,Widowed,Retail,KwaZulu-Natal,gordon51@example.com,+441632 960 863,372,2015-04-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008620,Kerry Lowe,85011751610876,1985-01-17,M,Contract,25717.75,Divorced,Retail,Gauteng,luke20@example.net,08081570208,366,2015-04-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008621,Danny Williams-Franklin,55091936040810,1955-09-19,F,Employed,155344.74,Married,Business,Eastern Cape,marcus38@example.com,(028) 9018 0722,534,2018-03-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008622,Reece Williams,97121459700870,1997-12-14,M,Employed,32490.39,Single,Business,Western Cape,taylorstanley@example.org,(029) 2018 0442,375,2018-09-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008623,Steven Hussain,84090150090898,1984-09-01,M,Contract,26061.14,Divorced,Retail,Eastern Cape,xholmes@example.com,+44(0)808 1570068,351,2017-01-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008624,Marian Freeman,66112442140897,1966-11-24,F,Employed,20051.74,Single,Retail,KwaZulu-Natal,lindseyjames@example.org,+44(0)121 4960336,390,2022-12-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008625,Ms Georgina Wall,92080582790872,1992-08-05,M,Contract,7849.28,Single,Senior,Gauteng,davismaureen@example.org,0141 4960627,345,2016-01-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008626,Alex Leonard,59093008410856,1959-09-30,F,Employed,161864.38,Married,Business,Western Cape,crawfordjoe@example.org,+44(0)306 999 0979,490,2016-07-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008627,Louis Bates,79070363970815,1979-07-03,M,Self-Employed,26977.36,Married,Retail,Gauteng,wlong@example.com,+441144960512,300,2020-11-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008628,Daniel Burgess,90070539280869,1990-07-05,F,Self-Employed,20327.67,Single,Retail,Eastern Cape,wilsonmarian@example.net,(0306)9990537,345,2021-10-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008629,Ms Emily Lewis,77050158470817,1977-05-01,M,Unemployed,6446.39,Single,Senior,KwaZulu-Natal,bsmith@example.com,029 2018 0769,300,2021-09-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008630,Chloe Wilkinson,58051438600846,1958-05-14,F,Employed,105976.99,Married,Business,Eastern Cape,ronaldhenderson@example.org,020 74960708,455,2016-02-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008631,Elaine Lewis,65051904760846,1965-05-19,F,Self-Employed,5069.96,Married,Youth,Western Cape,graeme48@example.org,(01632) 960117,303,2019-01-24,CORE_BANKING,2026-04-18 13:21:48.668940
